Date,ssp245 Mean temperature (deg_F),ssp245 Max temperature (deg_F),ssp245 Min temperature (deg_F),ssp245 Precipitation (in/mo),ssp245 Runoff (in/mo),ssp245 Snow (in),ssp245 Soil storage (in),ssp245 Evap. deficit (in/mo),ssp370 Mean temperature (deg_F),ssp370 Max temperature (deg_F),ssp370 Min temperature (deg_F),ssp370 Precipitation (in/mo),ssp370 Runoff (in/mo),ssp370 Snow (in),ssp370 Soil storage (in),ssp370 Evap. deficit (in/mo),ssp585 Mean temperature (deg_F),ssp585 Max temperature (deg_F),ssp585 Min temperature (deg_F),ssp585 Precipitation (in/mo),ssp585 Runoff (in/mo),ssp585 Snow (in),ssp585 Soil storage (in),ssp585 Evap. deficit (in/mo)
 6/15/2076,58.661,73.644,43.677,3.291,1.195,0,1.81,0.531,60.261,75.611,44.91,3.134,1.142,0,1.501,0.783,63.484,79.476,47.491,1.946,0.828,0,0.759,1.391
 7/15/2076,67.329,85.584,49.073,1.486,0.594,0,0.335,2.089,69.982,88.703,51.261,1.141,0.551,0,0.163,2.844,71.616,90.34,52.891,1.186,0.425,0,0.083,3.645
 8/15/2076,66.186,84.249,48.122,1.359,0.33,0,0.152,2.744,68.19,86.38,49.999,1.31,0.323,0,0.142,3.164,70.828,89.471,52.185,1.227,0.251,0,0.089,3.522
 9/15/2076,56.06,72.479,39.639,1.764,0.238,0,0.384,1.007,59.24,76.28,42.199,1.283,0.208,0,0.225,1.538,60.56,77.502,43.616,1.365,0.18,0,0.242,1.63
10/15/2076,45.176,59.172,31.178,1.332,0.203,0,0.821,0.307,46.447,61.335,31.559,1.249,0.155,0,0.55,0.342,47.961,61.997,33.925,1.308,0.146,0,0.59,0.395
11/15/2076,31.851,42.232,21.469,1.349,0.218,0.164,1.727,0.007,34.254,44.643,23.865,1.581,0.22,0.102,1.697,0.009,34.769,44.645,24.892,1.574,0.235,0.125,1.636,0.015
12/15/2076,23.986,33.341,14.631,1.456,0.177,1.081,2.107,0,24.941,33.815,16.065,1.562,0.193,1.052,2.108,0.003,26.339,34.994,17.683,1.582,0.242,0.91,2.15,0.003
 1/15/2077,23.369,33.178,13.559,1.375,0.196,1.945,2.403,0,20.162,29.856,10.468,1.372,0.133,2.185,2.263,0,25.213,34.23,16.196,1.795,0.328,1.851,2.589,0
 2/15/2077,26.184,36.852,15.514,0.948,0.291,2.228,2.68,0.004,25.668,36.003,15.332,1.018,0.22,2.461,2.707,0,28.567,38.262,18.871,1.297,0.513,2.08,2.958,0.002
 3/15/2077,33.981,45.635,22.326,1.769,0.911,1.968,3.051,0.022,33.317,44.484,22.149,1.678,0.784,2.237,3.11,0.027,35.649,47.387,23.911,1.574,1.094,1.565,3.124,0.03
 4/15/2077,42.436,55.936,28.935,2.181,1.516,1.055,2.931,0.101,42.596,56.68,28.511,1.778,1.383,1.108,2.926,0.096,43.362,56.98,29.743,2.288,1.547,0.747,2.978,0.082
 5/15/2077,50.992,65.707,36.276,3.051,1.608,0.189,2.435,0.231,51.054,65.315,36.792,2.894,1.5,0.187,2.43,0.243,52.53,67.104,37.955,2.738,1.399,0.106,2.222,0.269
 6/15/2077,59.087,74.51,43.663,2.252,0.954,0,1.25,0.754,60.199,75.483,44.914,2.611,0.956,0,1.402,0.766,62.763,78.372,47.154,2.415,0.862,0,1.04,1.092
 7/15/2077,67.235,85.713,48.756,1.433,0.494,0,0.238,2.587,69.592,88.036,51.148,1.245,0.475,0,0.132,2.768,72.303,91.022,53.584,1.063,0.424,0,0.095,3.57
 8/15/2077,66.819,85.535,48.101,1.273,0.278,0,0.107,2.941,68.431,86.503,50.359,1.498,0.282,0,0.071,2.95,71.122,89.66,52.584,1.253,0.248,0,0.031,3.441
 9/15/2077,56.515,73.341,39.689,1.6,0.202,0,0.297,1.145,58.41,75.537,41.281,1.072,0.157,0,0.077,1.572,59.56,76.028,43.091,1.617,0.201,0,0.243,1.398
10/15/2077,45.527,60.472,30.58,1.264,0.181,0,0.689,0.365,46.675,61.881,31.469,1.147,0.117,0,0.488,0.467,48.114,62.454,33.773,1.49,0.173,0,0.688,0.349
11/15/2077,31.644,41.757,21.53,1.508,0.197,0.26,1.665,0.009,33.737,44.489,22.984,1.446,0.166,0.129,1.541,0.008,34.025,43.926,24.124,1.603,0.25,0.237,1.616,0.028
12/15/2077,24.235,33.476,14.993,1.985,0.186,1.662,2.052,0,22.747,31.988,13.505,1.652,0.152,1.152,2.004,0,27.022,35.61,18.433,1.588,0.233,1.039,2.158,0.004
 1/15/2078,22.734,32.309,13.159,1.765,0.271,2.839,2.284,0,23.187,32.82,13.554,1.893,0.183,2.383,2.452,0,26.421,35.13,17.711,1.868,0.32,2.023,2.636,0
 2/15/2078,28.161,38.594,17.727,1.167,0.395,3.011,2.743,0.002,27.559,37.41,17.707,1.393,0.441,2.628,2.9,0.001,28.378,37.84,18.915,1.326,0.492,2.35,2.962,0.002
 3/15/2078,34.101,45.807,22.395,1.817,0.982,2.643,3.212,0.012,32.899,43.998,21.8,2.016,1.077,2.472,3.252,0.012,37.195,48.325,26.064,1.768,1.174,1.729,3.168,0.045
 4/15/2078,41.524,54.919,28.128,2.122,1.649,1.635,3.113,0.05,41.693,55.252,28.133,2.048,1.635,1.509,3.041,0.07,44.12,57.575,30.665,2.298,1.604,0.921,2.886,0.107
 5/15/2078,49.206,63.609,34.803,3.224,1.953,0.52,2.652,0.151,51.985,66.75,37.22,2.76,1.726,0.34,2.335,0.243,53.339,68.077,38.601,2.195,1.297,0.188,1.942,0.38
 6/15/2078,58.592,73.995,43.189,2.723,1.365,0.006,1.653,0.552,60.818,76.549,45.086,2.24,1.114,0.003,1.102,0.952,62.174,77.771,46.575,2.522,0.85,0,1.046,1.169
 7/15/2078,67.191,85.981,48.401,1.069,0.669,0,0.162,2.442,69.695,88.157,51.232,1.232,0.563,0,0.126,3.084,72.314,90.493,54.135,1.274,0.426,0,0.147,3.419
 8/15/2078,66.308,85.248,47.367,1.08,0.362,0,0.048,3.086,68.702,87.159,50.243,1.21,0.311,0,0.059,3.244,71.667,89.871,53.461,1.282,0.246,0,0.06,3.445
 9/15/2078,57.28,74.48,40.079,1.669,0.245,0,0.238,1.12,57.61,74.066,41.154,1.417,0.215,0,0.188,1.346,61.505,78.749,44.26,1.272,0.161,0,0.129,1.682
10/15/2078,45.958,61.373,30.541,1.162,0.167,0,0.551,0.374,47.2,61.53,32.87,1.322,0.178,0,0.596,0.411,48.479,63.303,33.655,1.156,0.116,0,0.423,0.499
11/15/2078,32.873,42.977,22.767,1.614,0.217,0.23,1.618,0.01,31.932,42.668,21.194,1.421,0.174,0.264,1.523,0.008,33.86,44.268,23.451,1.532,0.15,0.159,1.553,0.007
12/15/2078,23.343,32.618,14.068,1.328,0.167,1.116,1.91,0,24.442,33.379,15.504,1.618,0.169,1.28,1.94,0.001,26.599,35.309,17.888,1.583,0.167,0.995,2.086,0.003
 1/15/2079,21.805,31.329,12.281,1.671,0.22,2.233,2.194,0,23.775,33.174,14.376,1.18,0.192,1.913,2.269,0,25.159,34.215,16.103,1.463,0.209,1.875,2.411,0.001
 2/15/2079,28.118,38.44,17.796,0.993,0.343,2.249,2.684,0.002,28.786,38.541,19.029,1.108,0.389,1.99,2.718,0.003,28.678,38.506,18.849,1.303,0.389,2.26,2.726,0.015
 3/15/2079,35.888,47.311,24.464,1.469,0.901,1.618,3.123,0.04,35.456,46.743,24.168,1.7,0.938,1.635,3.134,0.037,36.082,47.293,24.871,1.819,1.054,1.733,3.13,0.039
 4/15/2079,42.223,55.929,28.515,2.253,1.535,0.865,2.934,0.088,42.888,56.401,29.374,2.275,1.54,0.873,2.905,0.089,44.041,57.635,30.446,2.066,1.466,0.893,2.846,0.124
 5/15/2079,49.691,64.072,35.309,2.835,1.522,0.17,2.393,0.248,50.909,65.415,36.401,2.736,1.46,0.167,2.309,0.275,53.077,67.755,38.398,2.84,1.402,0.163,2.208,0.318
 6/15/2079,58.86,74.33,43.388,2.792,0.998,0,1.515,0.652,62.432,77.833,47.031,2.539,0.917,0,1.098,0.882,62.764,78.383,47.144,2.071,0.824,0,0.88,1.176
 7/15/2079,66.762,85.512,48.012,1.025,0.48,0,0.17,2.585,69.063,87.127,50.999,1.371,0.464,0,0.159,2.923,73.06,91.874,54.244,1.03,0.412,0,0.042,3.792
 8/15/2079,66.803,85.736,47.869,0.971,0.263,0,0.049,3.231,69.179,87.648,50.709,1.224,0.259,0,0.071,3.256,71.408,90.221,52.594,1.11,0.236,0,0.016,3.644
 9/15/2079,55.138,72.042,38.232,1.184,0.167,0,0.123,1.294,59.082,75.494,42.669,1.501,0.181,0,0.229,1.379,61.918,79.203,44.632,1.057,0.143,0,0.029,1.849
10/15/2079,45.04,60.392,29.688,0.995,0.119,0,0.499,0.458,46.732,61.25,32.213,1.342,0.162,0,0.605,0.334,48.17,62.7,33.639,1.178,0.112,0,0.337,0.449
11/15/2079,32.532,42.721,22.343,1.586,0.166,0.198,1.644,0.008,32.415,42.563,22.267,1.752,0.23,0.244,1.746,0.003,34.829,45.168,24.489,1.649,0.176,0.138,1.507,0.012
12/15/2079,24.36,33.565,15.155,1.517,0.133,1.207,2.02,0,26.165,34.93,17.4,1.525,0.266,1.002,2.178,0,27.58,36.073,19.085,1.495,0.216,0.809,2.034,0
 1/15/2080,22.568,32.418,12.716,1.485,0.179,2.204,2.284,0,22.829,32.387,13.271,1.543,0.253,2.098,2.377,0,24.53,33.54,15.519,1.669,0.307,1.722,2.387,0
 2/15/2080,25.96,36.175,15.743,1.445,0.267,2.908,2.672,0,26.758,36.877,16.638,1.302,0.432,2.418,2.754,0.001,29.539,38.915,20.162,1.427,0.543,1.941,2.797,0.004
 3/15/2080,31.563,43.446,19.679,1.462,0.737,2.731,3.057,0.011,35.317,46.499,24.135,1.789,1.104,1.844,3.209,0.018,38.697,50.31,27.084,1.608,1.096,1.186,3.056,0.054
 4/15/2080,42.173,56.216,28.13,2.268,1.552,1.539,3.101,0.06,43.051,56.787,29.315,2.087,1.571,0.922,2.972,0.073,44.229,58.073,30.383,2.542,1.53,0.592,2.856,0.106
 5/15/2080,50.624,65.085,36.161,3.055,1.806,0.298,2.591,0.156,53.048,67.889,38.206,2.471,1.42,0.14,2.089,0.331,53.631,68.169,39.093,2.909,1.356,0.078,2.161,0.343
 6/15/2080,58.854,73.851,43.856,2.668,1.161,0,1.59,0.585,61.431,76.511,46.349,2.515,0.91,0,1.147,1.105,63.11,78.671,47.547,2.148,0.772,0,0.92,1.251
 7/15/2080,66.666,85.028,48.304,1.327,0.581,0,0.265,2.309,69.98,88.329,51.63,1.067,0.445,0,0.065,3.169,73.191,92.103,54.279,1.174,0.391,0,0.093,3.682
 8/15/2080,66.506,85.518,47.492,1.005,0.309,0,0.102,3.13,69.77,88.312,51.228,1.135,0.253,0,0.02,3.441,71.896,90.35,53.442,1.257,0.23,0,0.069,3.555
 9/15/2080,57.203,74.034,40.371,1.741,0.254,0,0.41,1.225,59.18,76.039,42.319,1.369,0.168,0,0.125,1.447,61.087,78.11,44.063,1.22,0.151,0,0.159,1.724
10/15/2080,44.772,59.737,29.806,1.11,0.177,0,0.812,0.389,46.884,61.839,31.928,1.328,0.138,0,0.604,0.415,49.113,64.039,34.187,1.394,0.142,0,0.532,0.432
11/15/2080,32.388,42.536,22.239,1.522,0.229,0.227,1.796,0.008,33.228,43.385,23.071,1.444,0.171,0.132,1.642,0.006,35.424,45.269,25.578,1.78,0.259,0.063,1.796,0.017
12/15/2080,25.497,34.157,16.837,1.568,0.254,1.05,2.239,0,24.873,33.685,16.061,1.361,0.163,0.89,2.063,0,28.359,36.734,19.982,1.458,0.276,0.673,2.303,0.004
 1/15/2081,22.592,31.896,13.287,1.689,0.228,2.258,2.511,0,23.591,32.93,14.252,1.332,0.167,1.767,2.343,0,28.633,37.188,20.078,1.388,0.421,1.036,2.756,0.003
 2/15/2081,26.451,36.359,16.541,1.128,0.346,2.591,2.846,0,26.141,36.021,16.261,1.287,0.288,2.297,2.696,0,29.994,39.658,20.33,1.215,0.576,1.206,3.061,0.003
 3/15/2081,33.016,44.133,21.897,1.541,0.923,2.216,3.21,0.01,34.372,46.23,22.514,1.563,0.896,1.807,3.119,0.03,36.477,48.141,24.812,1.429,1.01,0.932,3.076,0.063
 4/15/2081,41.383,55.063,27.702,2.071,1.603,1.237,3.077,0.053,42.002,55.371,28.632,2.252,1.573,0.91,2.984,0.07,45.233,59.097,31.368,2.433,1.334,0.449,2.821,0.105
 5/15/2081,50.296,64.878,35.713,2.562,1.589,0.273,2.385,0.226,52.821,67.982,37.659,2.23,1.308,0.153,2.059,0.327,53.542,68.355,38.729,2.659,1.18,0.062,1.969,0.397
 6/15/2081,59.09,74.275,43.905,2.336,1.012,0.001,1.293,0.789,60.552,75.879,45.224,2.513,0.869,0,1.171,1.07,63.197,78.721,47.672,2.414,0.715,0,0.988,1.307
 7/15/2081,67.476,85.954,48.997,1.383,0.519,0,0.215,2.595,70.433,88.727,52.138,1.527,0.451,0,0.195,2.893,72.05,90.89,53.209,1.217,0.358,0,0.07,3.424
 8/15/2081,66.507,85.24,47.774,1.224,0.287,0,0.09,2.96,69.135,87.733,50.537,1.019,0.238,0,0.034,3.373,71.554,90.513,52.594,0.908,0.194,0,0.01,3.814
 9/15/2081,56.49,73.586,39.393,1.491,0.197,0,0.224,1.18,59.195,76.364,42.025,1.694,0.198,0,0.316,1.355,61.747,79.283,44.21,1.311,0.143,0,0.111,1.69
10/15/2081,46.014,61.437,30.591,1.095,0.138,0,0.513,0.406,46.585,61.69,31.48,1.238,0.15,0,0.683,0.404,47.724,62.42,33.028,1.369,0.137,0,0.553,0.411
11/15/2081,32.35,43.229,21.47,1.566,0.19,0.202,1.596,0.008,33.631,44.153,23.108,1.498,0.215,0.2,1.616,0.016,35.54,45.739,25.34,1.332,0.174,0.097,1.473,0.03
12/15/2081,25.495,34.372,16.618,1.613,0.184,1.115,2.093,0,26.325,35.308,17.342,1.365,0.198,0.902,2.067,0.004,27.359,35.864,18.853,1.548,0.185,0.868,2.019,0
 1/15/2082,23.478,32.864,14.092,1.501,0.209,2.117,2.352,0,23.528,32.724,14.332,1.846,0.204,2.097,2.505,0,24.977,34.074,15.88,1.516,0.249,1.587,2.5,0
 2/15/2082,25.667,35.593,15.74,1.369,0.334,2.699,2.668,0.001,29.68,39.06,20.299,1.308,0.477,2.221,2.939,0.004,30.681,40.444,20.918,0.965,0.464,1.531,2.829,0.007
 3/15/2082,32.846,44.816,20.876,1.57,0.849,2.379,3.168,0.009,36.134,47.689,24.579,1.717,1.163,1.655,3.171,0.026,37.704,49.353,26.054,1.566,1.009,1.013,2.964,0.051
 4/15/2082,41.864,55.918,27.809,2.26,1.625,1.277,3.119,0.054,43.209,56.827,29.589,2.125,1.511,0.909,2.977,0.084,44.978,59.053,30.901,2.181,1.288,0.435,2.684,0.146
 5/15/2082,51.14,66.206,36.074,2.62,1.583,0.269,2.416,0.207,52.232,67.079,37.385,2.844,1.505,0.187,2.243,0.291,54.024,69.183,38.865,2.326,1.012,0.056,1.808,0.491
 6/15/2082,58.768,73.824,43.711,2.8,1.06,0.001,1.581,0.63,61.18,76.371,45.988,2.551,0.979,0,1.218,0.981,63.278,79.089,47.467,2.303,0.616,0,0.848,1.412
 7/15/2082,68.398,86.928,49.867,1.299,0.526,0,0.246,2.52,69.723,87.853,51.592,1.542,0.507,0,0.205,2.765,73.258,92.684,53.831,0.983,0.3,0,0.022,3.872
 8/15/2082,66.544,85.4,47.687,1.223,0.295,0,0.131,2.98,69.443,87.803,51.083,1.227,0.277,0,0.045,3.207,72.518,91.492,53.543,1.196,0.185,0,0.01,3.684
 9/15/2082,57.146,74.362,39.929,1.373,0.195,0,0.2,1.276,59.253,76.01,42.496,1.57,0.189,0,0.152,1.267,61.368,78.383,44.353,1.617,0.154,0,0.235,1.51
10/15/2082,44.972,60.146,29.798,1.134,0.15,0,0.615,0.37,47.352,62.117,32.586,1.352,0.153,0,0.589,0.4,49.233,64.487,33.978,1.044,0.115,0,0.437,0.595
11/15/2082,32.765,43.247,22.282,1.314,0.159,0.202,1.511,0.017,32.86,43.901,21.819,1.208,0.182,0.174,1.354,0.023,35.012,45.37,24.653,1.438,0.173,0.132,1.41,0.014
12/15/2082,26.035,34.827,17.241,1.574,0.189,0.996,2.057,0.001,25.742,34.769,16.713,1.762,0.21,1.147,1.892,0,27.24,35.774,18.706,1.479,0.171,0.864,1.961,0
 1/15/2083,23.494,33.197,13.789,1.27,0.213,1.782,2.297,0,24.177,33.493,14.86,1.53,0.249,1.952,2.311,0.001,25.926,34.873,16.978,1.548,0.276,1.576,2.411,0
 2/15/2083,27.43,37.554,17.306,1.527,0.379,2.287,2.781,0.003,28.326,38.094,18.557,1.235,0.355,2.235,2.794,0.005,32.393,42.422,22.363,1.015,0.525,1.335,2.865,0.014
 3/15/2083,33.812,45.571,22.052,1.771,1.014,1.924,3.168,0.015,36.46,48.305,24.613,1.733,1.111,1.547,3.187,0.028,36.922,48.386,25.458,1.678,1.04,0.95,3.062,0.045
 4/15/2083,40.876,54.284,27.468,2.205,1.576,1.228,3.075,0.062,42.373,56.233,28.513,2.161,1.54,0.838,2.989,0.086,44.792,58.534,31.049,2.101,1.294,0.38,2.709,0.143
 5/15/2083,50.15,64.702,35.597,2.657,1.57,0.31,2.471,0.211,52.151,67.315,36.986,2.906,1.508,0.16,2.275,0.251,52.355,66.715,37.994,2.955,1.203,0.045,2.162,0.393
 6/15/2083,59.798,75.172,44.424,2.649,1.086,0.002,1.415,0.709,60.526,75.99,45.061,2.484,0.981,0,1.243,1.003,62.603,78.223,46.982,2.495,0.771,0,1.075,1.171
 7/15/2083,67.375,85.764,48.985,1.352,0.545,0,0.234,2.507,70.617,89.052,52.181,1.206,0.49,0,0.134,3.082,72.465,91.207,53.723,1.245,0.385,0,0.066,3.352
 8/15/2083,66.203,84.858,47.548,1.461,0.313,0,0.133,2.73,69.889,88.635,51.141,0.948,0.262,0,0.014,3.555,72.676,91.435,53.916,1.015,0.212,0,0.018,3.835
 9/15/2083,56.519,73.506,39.531,1.623,0.21,0,0.333,1.121,59.1,76.084,42.114,1.471,0.186,0,0.18,1.413,61.974,79.465,44.482,1.16,0.139,0,0.038,1.761
10/15/2083,44.798,59.517,30.077,1.067,0.143,0,0.672,0.351,47.817,63.082,32.551,1.048,0.117,0,0.374,0.469,48.179,62.901,33.456,1.464,0.14,0,0.535,0.414
11/15/2083,31.971,42.155,21.785,1.626,0.21,0.341,1.644,0.018,32.871,43.264,22.476,1.533,0.165,0.165,1.489,0.016,36.199,46.807,25.59,1.405,0.181,0.067,1.527,0.025
12/15/2083,24.688,33.832,15.544,1.374,0.157,1.19,2.037,0,26.652,35.691,17.612,1.3,0.163,0.81,1.954,0,28.874,37.114,20.632,1.473,0.238,0.602,2.144,0.001
 1/15/2084,24.871,34.213,15.528,1.506,0.249,1.97,2.422,0,24.283,33.553,15.013,1.646,0.205,1.79,2.372,0,26.72,35.69,17.75,1.482,0.292,1.327,2.543,0.004
 2/15/2084,27.843,37.812,17.873,1.358,0.435,2.264,2.861,0,28.893,38.879,18.906,1.314,0.404,2.096,2.778,0.003,29.982,39.38,20.584,1.205,0.496,1.415,2.927,0.006
 3/15/2084,34.105,45.794,22.414,1.669,0.995,1.933,3.158,0.028,36.821,48.632,25.009,1.442,0.938,1.472,3.052,0.033,37.907,49.026,26.786,1.826,1.071,1.112,3.004,0.077
 4/15/2084,42.464,55.994,28.934,2.222,1.576,1.059,2.994,0.069,44.16,58.328,29.991,2.007,1.332,0.704,2.79,0.14,44.854,58.284,31.424,2.757,1.537,0.494,2.919,0.093
 5/15/2084,50.061,64.494,35.628,2.693,1.538,0.21,2.409,0.227,53.463,68.706,38.219,2.1,1.138,0.093,1.747,0.457,53.114,67.436,38.791,3.317,1.402,0.072,2.417,0.243
 6/15/2084,59.189,74.623,43.754,2.779,1.067,0,1.485,0.732,63.278,79.39,47.165,2.068,0.68,0,0.725,1.553,63.704,79.011,48.396,2.708,0.857,0,1.211,0.914
 7/15/2084,67.316,85.688,48.943,1.123,0.52,0,0.17,2.585,71.659,90.565,52.751,1.003,0.339,0,0.045,3.82,73.226,91.763,54.688,1.052,0.414,0,0.09,3.509
 8/15/2084,66.532,84.619,48.444,1.318,0.299,0,0.079,2.906,69.373,87.504,51.24,1.53,0.223,0,0.07,3.101,72.309,90.82,53.796,1.116,0.236,0,0.029,3.691
 9/15/2084,56.148,73.076,39.219,1.309,0.185,0,0.16,1.262,60.171,77.665,42.675,1.149,0.136,0,0.156,1.716,61.014,77.975,44.052,1.267,0.154,0,0.083,1.624
10/15/2084,45.027,59.716,30.338,1.301,0.149,0,0.655,0.313,45.465,60.164,30.766,1.204,0.118,0,0.539,0.333,49.501,64.999,34.001,0.994,0.099,0,0.231,0.576
11/15/2084,33.729,44.129,23.329,1.382,0.177,0.231,1.541,0.01,32.884,43.373,22.394,1.674,0.21,0.192,1.678,0.003,35.46,45.361,25.557,1.577,0.146,0.077,1.464,0.021
12/15/2084,24.486,33.499,15.472,1.478,0.183,1.058,1.978,0,26.477,35.312,17.641,1.612,0.208,1,2.248,0,28.492,36.985,19.997,1.546,0.202,0.628,2.167,0
 1/15/2085,23.159,32.674,13.643,1.572,0.21,2.087,2.282,0,25.038,34.074,16.001,1.784,0.303,1.978,2.655,0,26.624,35.66,17.588,1.56,0.311,1.359,2.551,0
 2/15/2085,28.498,38.35,18.645,1.111,0.397,2.22,2.67,0.005,28.964,38.841,19.086,1.594,0.496,2.54,2.962,0.012,32.604,41.834,23.373,1.415,0.644,1.298,2.998,0.013
 3/15/2085,35.466,46.625,24.305,1.759,1.001,1.688,3.129,0.023,35.962,47.565,24.359,1.679,1.08,2.092,3.147,0.035,38.065,49.677,26.452,1.533,1.045,0.914,3.035,0.06
 4/15/2085,42.533,55.897,29.168,2.217,1.556,0.905,2.969,0.088,42.214,55.802,28.626,2.387,1.661,1.32,3,0.056,44.007,57.302,30.711,2.595,1.476,0.449,2.869,0.098
 5/15/2085,49.678,63.64,35.715,3.288,1.647,0.182,2.645,0.149,52.322,66.983,37.66,3.226,1.721,0.356,2.522,0.204,53.19,67.609,38.77,2.778,1.265,0.067,2.079,0.345
 6/15/2085,59.56,75.035,44.083,2.409,1.006,0,1.393,0.659,61.063,75.703,46.422,2.967,1.187,0.006,1.602,0.69,63.662,79.052,48.271,2.461,0.751,0,0.935,1.135
 7/15/2085,67.531,85.708,49.353,1.398,0.517,0,0.265,2.543,70.97,89.478,52.461,0.911,0.567,0,0.086,2.993,73.413,92.399,54.427,1.213,0.379,0,0.111,3.682
 8/15/2085,66.539,84.717,48.359,1.331,0.292,0,0.129,2.852,69.394,87.557,51.229,1.434,0.335,0,0.083,3.165,72.506,91.269,53.742,1.168,0.218,0,0.046,3.657
 9/15/2085,56.728,73.222,40.232,1.789,0.222,0,0.366,1.038,60.53,77.326,43.733,1.542,0.217,0,0.249,1.457,61.982,78.997,44.965,1.237,0.145,0,0.145,1.775
10/15/2085,45.246,59.523,30.969,1.357,0.171,0,0.868,0.293,48.395,64.053,32.737,1.041,0.144,0,0.435,0.51,50.351,65.297,35.404,1.37,0.14,0,0.483,0.51
11/15/2085,31.464,41.35,21.577,1.577,0.21,0.321,1.829,0.008,33.458,43.608,23.308,1.546,0.199,0.129,1.559,0.003,36.043,46.27,25.814,1.392,0.182,0.105,1.408,0.026
12/15/2085,25.292,34.202,16.38,1.276,0.165,1.064,2.214,0.003,26.921,35.803,18.039,1.615,0.209,0.961,2.094,0,29.386,37.591,21.181,1.982,0.308,0.846,2.187,0.001
 1/15/2086,24.338,33.701,14.975,1.612,0.23,2.001,2.599,0,26.128,35.314,16.94,1.494,0.295,1.639,2.528,0.001,24.932,34.013,15.85,1.479,0.362,1.534,2.542,0
 2/15/2086,28.318,38.3,18.336,1.099,0.408,2.168,2.942,0.003,29.283,39.111,19.455,1.378,0.496,1.946,2.866,0.004,30.206,39.98,20.432,1.109,0.547,1.576,2.857,0.013
 3/15/2086,35.555,46.723,24.387,1.597,1.018,1.7,3.189,0.027,35.434,46.764,24.102,1.542,0.988,1.512,3.209,0.029,38.178,49.396,26.959,1.906,1.193,1.06,3.065,0.046
 4/15/2086,43.379,57.16,29.598,2.141,1.489,0.869,2.942,0.09,44.422,58.552,30.291,2.056,1.403,0.64,2.881,0.09,45.382,59.129,31.633,2.365,1.45,0.417,2.802,0.111
 5/15/2086,51.055,65.363,36.747,2.775,1.398,0.143,2.389,0.222,52.104,66.7,37.507,2.58,1.259,0.086,2.135,0.329,54.306,69.03,39.581,2.72,1.164,0.05,2.032,0.37
 6/15/2086,59.142,74.124,44.16,2.821,0.937,0,1.503,0.671,62.121,77.667,46.574,2.679,0.815,0,1.227,1.075,64.203,79.65,48.756,2.493,0.735,0,1.007,1.364
 7/15/2086,67.537,85.861,49.212,1.086,0.452,0,0.148,2.604,71.39,90.261,52.518,1.182,0.4,0,0.135,3.208,73.726,92.115,55.336,1.408,0.376,0,0.07,3.41
 8/15/2086,66.831,85.584,48.078,1.274,0.263,0,0.076,2.996,70.897,89.866,51.929,0.789,0.21,0,0.006,3.796,72.966,91.793,54.138,1.08,0.207,0,0.021,3.801
 9/15/2086,57.741,75.383,40.098,0.976,0.149,0,0.078,1.61,60.968,78.293,43.643,1.349,0.153,0,0.094,1.578,62.334,79.275,45.392,1.501,0.154,0,0.132,1.56
10/15/2086,45.156,59.71,30.601,1.229,0.124,0,0.569,0.354,47.23,62.372,32.086,1.3,0.125,0,0.543,0.41,49.667,64.406,34.927,1.402,0.129,0,0.537,0.485
11/15/2086,30.485,40.929,20.039,1.417,0.12,0.297,1.54,0.001,31.831,42.291,21.37,1.687,0.174,0.308,1.653,0.002,37.253,47.582,26.923,1.45,0.209,0.029,1.523,0.027
12/15/2086,24.196,33.345,15.046,1.354,0.116,1.113,1.95,0,24.557,33.655,15.457,1.187,0.142,0.988,2.02,0,29.384,37.478,21.289,1.468,0.246,0.559,2.146,0
 1/15/2087,23.833,33.137,14.528,1.46,0.15,2.076,2.261,0,21.842,31.378,12.305,1.602,0.126,2.224,2.271,0,25.604,34.187,17.02,1.735,0.309,1.516,2.541,0.001
 2/15/2087,27.596,37.886,17.306,1.369,0.338,2.477,2.683,0.004,28.449,38.6,18.298,1.276,0.319,2.418,2.849,0.003,29.265,38.359,20.17,1.561,0.586,1.878,2.882,0.003
 3/15/2087,35.043,46.447,23.638,1.619,0.926,1.984,3.07,0.039,36.29,47.635,24.945,1.643,0.986,1.847,3.08,0.046,37.26,48.383,26.136,1.942,1.34,1.187,3.173,0.027
 4/15/2087,41.903,55.779,28.027,2.183,1.544,1.115,2.978,0.072,43.984,57.893,30.074,2.44,1.575,0.923,2.947,0.083,45.615,59.281,31.948,2.423,1.606,0.503,2.852,0.107
 5/15/2087,51.065,65.895,36.234,2.878,1.553,0.199,2.441,0.185,51.626,66.072,37.179,2.19,1.312,0.184,2.072,0.314,54.716,69.001,40.431,2.904,1.377,0.055,2.058,0.385
 6/15/2087,59.868,74.929,44.806,2.911,1.102,0,1.541,0.768,61.389,76.833,45.943,2.272,0.858,0,1.013,1.185,63.157,78.337,47.977,2.345,0.81,0,0.968,1.278
 7/15/2087,67.481,85.88,49.082,1.202,0.539,0,0.16,2.461,70.621,88.992,52.25,1.404,0.444,0,0.13,3.122,73.504,92.234,54.772,1.254,0.409,0,0.086,3.587
 8/15/2087,66.609,85.081,48.136,1.284,0.303,0,0.046,2.922,69.769,88.282,51.254,1.01,0.237,0,0.033,3.507,72.387,90.869,53.905,1.331,0.241,0,0.048,3.518
